carrier,node,time_operation,value_scenario_MC1,value_scenario_MC2,value_scenario_MC3,value_scenario_MC4,value_scenario_MC5,value_scenario_MC6,value_scenario_MC7,value_scenario_MC8,value_scenario_MC9
Bauxite,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,USA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUS,0,906.5051654399995,1793.7599999999998,1793.7599999999998,1793.7600000000002,1665.9058976000001,1793.7599999999998,0.0,1793.7600000000002,0.0
Bauxite_reserves,AUS,1,1055.3639911999994,1942.6188257599997,1942.6188257600002,1942.61882576,1814.76472336,1942.6188257599997,0.0,1860.2741023999997,0.0
Bauxite_reserves,AUS,2,1188.1065550400012,2000.0,2000.0,2000.0,1814.76472336,2000.0,0.0,2000.0,0.0
Bauxite_reserves,AUS,3,1373.3418316800012,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,0.0
Bauxite_reserves,AUS,4,1373.341831680001,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,41.04042448000018
Bauxite_reserves,AUS,5,1373.34183168,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,273.57354864000035
Bauxite_reserves,AUS,6,1373.3418316800003,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,534.94407968
Bauxite_reserves,AUS,7,1667.736599359999,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,829.3388473600003
Bauxite_reserves,AUS,8,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,1161.6022480000001
Bauxite_reserves,AUS,9,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,1271.6839832
Bauxite_reserves,AUS,10,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,391.2981764799997,2000.0,1697.4041705600011
Bauxite_reserves,AUS,11,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,391.2981764799997,2000.0,2000.0
Bauxite_reserves,AUS,12,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,391.2981764799997,2000.0,2000.0
Bauxite_reserves,AUS,13,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,777.522176479998,2000.0,2000.0
Bauxite_reserves,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,BRA,0,0.0,0.0,0.0,0.0,125.93410239999996,0.0,0.0,0.0,0.0
Bauxite_reserves,BRA,1,0.0,0.0,0.0,0.0,125.93410239999996,0.0,0.0,0.0,142.61882576000016
Bauxite_reserves,BRA,2,0.0,0.0,0.0,0.0,125.93410239999996,0.0,0.0,0.0,308.4882654400003
Bauxite_reserves,BRA,3,0.0,0.0,0.0,0.0,125.93410239999996,0.0,0.0,0.0,493.72354208000024
Bauxite_reserves,BRA,4,0.0,207.3168824000004,0.0,0.0,125.93410239999996,0.0,0.0,0.0,660.0
Bauxite_reserves,BRA,5,0.0,207.3168824000004,0.0,230.6131241600001,125.93410239999996,0.0,232.53312416000063,0.0,660.0
Bauxite_reserves,BRA,6,0.0,207.3168824000004,0.0,230.6131241600001,125.93410239999996,0.0,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,7,0.0,207.3168824000004,0.0,230.6131241600001,125.93410239999996,0.0,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,8,0.0,207.3168824000004,0.0,230.6131241600001,125.93410239999996,332.2634006400003,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,9,0.0,583.0586176000006,0.0,230.6131241600001,125.93410239999996,332.2634006400003,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,10,0.0,583.0586176000006,0.0,230.6131241600001,125.93410239999996,332.2634006400003,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,11,0.0,660.0,0.0,230.6131241600001,609.1697659199999,332.2634006400003,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,12,0.0,660.0,0.0,273.77600000000166,660.0,660.0,493.9036552000009,0.0,660.0
Bauxite_reserves,BRA,13,0.0,660.0,120.5639999999994,660.0,660.0,660.0,493.9036552000009,0.0,660.0
Bauxite_reserves,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.7599999999998
Bauxite_reserves,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
Bauxite_reserves,CHN,2,0.0,106.56826543999978,0.0,108.4882654400003,165.86943967999974,0.0,163.94943967999984,0.0,1800.0
Bauxite_reserves,CHN,3,0.0,291.80354207999926,0.0,293.72354208000024,165.86943967999974,0.0,232.38354207999964,0.0,1800.0
Bauxite_reserves,CHN,4,0.0,291.80354207999926,0.0,501.04042447999973,165.86943967999974,207.3168824000004,439.70042447999936,0.0,1800.0
Bauxite_reserves,CHN,5,0.0,524.3366662399994,0.0,501.04042447999973,165.86943967999974,207.3168824000004,439.70042447999936,0.0,1800.0
Bauxite_reserves,CHN,6,261.37053104000057,785.7071972799995,261.37053104000006,762.4109555199998,165.86943967999974,207.3168824000004,439.70042447999936,233.2000000020489,1800.0
Bauxite_reserves,CHN,7,261.37053104000057,1080.1019649599993,498.86000000204876,762.4109555199998,165.86943967999974,499.7916500799997,439.70042447999936,233.2000000020489,1800.0
Bauxite_reserves,CHN,8,261.37053104000057,1412.3653655999992,498.86000000204876,762.4109555199998,165.86943967999974,499.7916500799997,439.70042447999936,233.2000000020489,1800.0
Bauxite_reserves,CHN,9,261.37053104000057,1412.3653655999992,498.86000000204876,762.4109555199998,165.86943967999974,875.5333852799995,815.4421596799993,233.2000000020489,1800.0
Bauxite_reserves,CHN,10,261.37053104000057,1659.365718879998,498.86000000204876,762.4109555199998,165.86943967999974,1057.0367699199996,849.8641705600003,233.2000000020489,1800.0
Bauxite_reserves,CHN,11,261.37053104000057,1800.0,498.86000000204876,762.4109555199998,165.86943967999974,1540.272433439999,1333.0998340799997,233.2000000020489,1800.0
Bauxite_reserves,CHN,12,261.37053104000057,1800.0,498.86000000204876,762.4109555199998,581.9393715200003,1679.4360000000006,1800.0,233.2000000020489,1800.0
Bauxite_reserves,CHN,13,647.5945310400016,1800.0,498.86000000204876,762.4109555199998,702.5033715199997,1800.0,1800.0,619.4240000020473,1800.0
Bauxite_reserves,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_reserves,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0,148.85882575999995,82.34472336000022,0.0
Bauxite_reserves,ROE,2,33.126875839999,0.0,0.0,0.0,0.0,0.0,148.85882575999995,82.34472336000022,0.0
Bauxite_reserves,ROE,3,33.126875839999,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,0.0
Bauxite_reserves,ROE,4,33.126875839999,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,0.0
Bauxite_reserves,ROE,5,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,0.0
Bauxite_reserves,ROE,6,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,0.0
Bauxite_reserves,ROE,7,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.66,0.0
Bauxite_reserves,ROE,8,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.66,0.0
Bauxite_reserves,ROE,9,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,265.66
Bauxite_reserves,ROE,10,265.66,0.0,0.0,0.0,0.0,0.0,265.66,265.65999999999985,265.66
Bauxite_reserves,ROE,11,265.66,265.66,0.0,0.0,0.0,0.0,265.66,265.65999999999985,265.66
Bauxite_reserves,ROE,12,265.66,265.66,0.0,265.66,0.0,0.0,265.66,265.65999999999985,265.66
Bauxite_reserves,ROE,13,265.66,265.66,265.66,265.66,265.66,265.66,265.66,265.66,265.66
Bauxite_reserves,ROW,0,887.2548345600005,0.0,0.0,0.0,0.0,0.0,1793.76,0.0,0.0
Bauxite_reserves,ROW,1,887.2548345600005,0.0,0.0,0.0,0.0,0.0,1793.76,0.0,0.0
Bauxite_reserves,ROW,2,887.2548345600005,0.0,108.4882654400003,0.0,0.0,108.48826543999985,1793.76,26.143542080000316,0.0
Bauxite_reserves,ROW,3,887.2548345600005,0.0,293.72354208000024,0.0,0.0,293.7235420799998,1793.76,26.143542080000316,0.0
Bauxite_reserves,ROW,4,1094.5717169600002,0.0,501.04042447999973,0.0,207.3168824000004,293.7235420799998,1793.76,233.46042448000026,0.0
Bauxite_reserves,ROW,5,1094.5717169600002,0.0,733.5735486399999,0.0,439.85000656000057,526.25666624,1793.76,465.99354864,0.0
Bauxite_reserves,ROW,6,1094.5717169600002,0.0,733.5735486399999,0.0,701.2205376000002,787.62719728,1793.76,494.1640796779511,0.0
Bauxite_reserves,ROW,7,1094.5717169600002,0.0,790.4788473579515,294.39476767999986,995.6153052800005,787.62719728,2088.15476768,788.558847357951,0.0
Bauxite_reserves,ROW,8,1094.5717169600002,0.0,1122.7422479979514,626.6581683199997,1327.87870592,787.62719728,2420.4181683200004,1120.8222479979513,0.0
Bauxite_reserves,ROW,9,1470.31345216,0.0,1498.4839831979511,1002.3999035199995,1703.6204411200001,787.62719728,2420.4181683200004,1496.563983197951,0.0
Bauxite_reserves,ROW,10,1896.0336395199997,178.7198340800005,1924.2041705579513,1428.1200908800001,2129.3406284799994,1031.844,2420.4181683200004,1922.2841705579513,0.0
Bauxite_reserves,ROW,11,2379.26930304,178.7198340800005,2407.4398340779517,1911.3557544000005,2129.3406284799994,1031.844,2420.4181683200004,2405.5198340779516,178.7198340800005
Bauxite_reserves,ROW,12,2844.2494689599985,645.6200000000008,2872.4199999979523,2069.4330444799994,2129.3406284799994,1031.844,2420.4181683200004,2872.4199999979523,645.6199999999999
Bauxite_reserves,ROW,13,2844.2494689599985,1031.8439999999991,2872.4199999979523,2069.4330444799994,2129.3406284799994,1031.844,2420.4181683200004,2872.4199999979523,1031.844
Bauxite_reserves,USA,0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0
Bauxite_reserves,USA,1,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0
Bauxite_reserves,USA,2,0.0,1.92,0.0,0.0,1.92,0.0,1.92,0.0,0.0
Bauxite_reserves,USA,3,0.0,1.92,0.0,0.0,1.92,0.0,1.92,1.92,0.0
Bauxite_reserves,USA,4,0.0,1.92,0.0,0.0,1.92,0.0,1.92,1.92,0.0
Bauxite_reserves,USA,5,0.0,1.92,0.0,1.92,1.92,0.0,1.92,1.92,0.0
Bauxite_reserves,USA,6,0.0,1.92,0.0,1.92,1.92,0.0,1.92,1.92,0.0
Bauxite_reserves,USA,7,0.0,1.92,0.0,1.92,1.92,1.92,1.92,1.92,0.0
Bauxite_reserves,USA,8,0.0,1.92,0.0,1.92,1.92,1.92,1.92,1.92,0.0
Bauxite_reserves,USA,9,0.0,1.92,0.0,1.92,1.92,1.92,1.92,1.92,0.0
Bauxite_reserves,USA,10,0.0,1.92,0.0,1.92,1.92,1.92,1.92,1.92,0.0
Bauxite_reserves,USA,11,0.0,1.92,0.0,1.92,1.92,1.92,1.92,1.92,1.92
Bauxite_reserves,USA,12,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
Bauxite_reserves,USA,13,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
Compressor,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
