location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
CHN,Compressor,1,53.4,1495200.0,28000.0,1495200.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1495200.0,28000.0,0.0
CHN,Compressor,2,53.4,1473840.0,27600.0,1473840.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1473840.0,27600.0,0.0
CHN,Compressor,3,53.4,1457820.0,27300.0,1457820.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1457820.0,27300.0,0.0
CHN,Compressor,4,53.4,1441800.0,27000.0,1441800.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1441800.0,27000.0,0.0
CHN,Compressor,5,62.83151899999999,2054862.3172999995,32704.32340335429,1677601.5572999998,0.0,0.0,0.0,0.0,0.0,62.83151899999999,1.0,0.0,2054862.3172999995,32704.32340335429,0.0
CHN,Compressor,6,73.73756999999999,2382913.888,32316.14342593606,1946671.848,0.0,0.0,0.0,0.0,0.0,73.73756999999999,1.0,0.0,2382913.888,32316.14342593606,0.0
CHN,Compressor,7,86.20567828749999,2748692.53480375,31885.28400225251,2249968.2033037497,0.0,0.0,0.0,0.0,0.0,86.20567828749999,1.0,0.0,2748692.53480375,31885.28400225251,0.0
CHN,Compressor,8,93.9,2730392.8685000003,29077.66633120341,2422620.0,0.0,0.0,0.0,0.0,0.0,93.9,1.0,0.0,2730392.8685000003,29077.66633120341,0.0
CHN,Compressor,9,101.6,2898799.9999999995,28531.496062992122,2590800.0,0.0,0.0,0.0,0.0,0.0,101.6,1.0,0.0,2898799.9999999995,28531.496062992122,0.0
CHN,Compressor,10,113.14,3312728.0,29279.901007601202,2851128.0,0.0,0.0,0.0,0.0,0.0,113.14,1.0,0.0,3312728.0,29279.901007601202,0.0
CHN,Compressor,11,121.97,3390252.9999999995,27795.79404771665,3037053.0,0.0,0.0,0.0,0.0,0.0,121.97,1.0,0.0,3390252.9999999995,27795.79404771665,0.0
CHN,Compressor,12,131.48,3627955.999999999,27593.215698205044,3247555.9999999995,0.0,0.0,0.0,0.0,0.0,131.48,1.0,0.0,3627955.999999999,27593.215698205044,0.0
CHN,Compressor,13,141.74,3868856.0000000005,27295.442359249333,3458456.0,0.0,0.0,0.0,0.0,0.0,141.74,1.0,0.0,3868856.0000000005,27295.442359249333,0.0
CHN,Copper,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,0,75.22624999999988,12599.73488399998,167.4912,12599.73488399998,0.0,0.0,0.0,0.0,0.0,75.22624999999988,1.0,0.0,12599.73488399998,167.4912,0.0
CHN,Copper,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,1,126.01649446374996,21106.65387752684,167.4912,21106.65387752684,0.0,0.0,0.0,0.0,0.0,126.01649446374996,1.0,0.0,21106.65387752684,167.4912,0.0
CHN,Copper,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,2,182.61071618624993,30585.687986894427,167.49120000000002,30585.687986894427,0.0,0.0,0.0,0.0,0.0,182.61071618624993,1.0,0.0,30585.687986894427,167.49120000000002,0.0
CHN,Copper,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,3,245.8125111474999,41171.432467108134,167.4912,41171.432467108134,0.0,0.0,0.0,0.0,0.0,245.8125111474999,1.0,0.0,41171.432467108134,167.4912,0.0
CHN,Copper,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,4,316.5484926037498,53019.08688439318,167.4912,53019.08688439318,0.0,0.0,0.0,0.0,0.0,316.5484926037498,1.0,0.0,53019.08688439318,167.4912,0.0
CHN,Copper,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,5,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,6,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,7,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,8,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,9,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,10,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,11,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,12,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,13,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper_ore,0,75.22624999999988,143649.49833464975,1909.5661199999997,143649.49833464975,162.15250000000012,0.0,254.8882476793002,254.8882476793002,254.8882476793002,237.37875,0.3169038930401305,0.6830961069598694,45697.1984252118,192.50753669067598,0.0017743761769742187
CHN,Copper_ore,1,126.01649446374996,240636.82838914444,1909.5661199999995,240636.82838914444,121.17825553625003,0.0,190.52162184761025,190.52162184761025,190.52162184761025,247.19475,0.5097862898129915,0.49021371018700854,122766.75224798424,496.63980423526084,0.0007917392492370674
CHN,Copper_ore,2,182.61071618624993,348707.23677819845,1909.56612,348707.23677819845,76.85403381375005,0.0,120.8925015982528,120.8925015982528,120.8925015982528,259.46475,0.7037977844244736,0.2962022155755264,245455.18928409627,946.005919047178,0.0003466876762157611
CHN,Copper_ore,3,245.8125111474999,469395.2431593881,1909.56612,469395.2431593881,35.58877500000011,0.0,56.06872000876318,56.06872000876318,56.06872000876318,281.4012861475,0.8735301622560964,0.1264698377439036,410037.9939211821,1457.1290683662887,0.0001194488457773409
CHN,Copper_ore,4,316.5484926037498,604470.2768131912,1909.56612,604470.2768131912,0.0,0.0,0.1621525000000001,0.1621525000000001,0.1621525000000001,316.5484926037498,1.0,0.0,604470.2768131912,1909.56612,2.682555391389618e-07
CHN,Copper_ore,5,380.0,725635.1256,1909.5661200000002,725635.1256,0.0,0.0,0.1621525000000001,0.1621525000000001,0.1621525000000001,380.0,1.0,0.0,725635.1256,1909.5661200000002,2.234628593343278e-07
CHN,Copper_ore,6,380.0,725635.1256,1909.5661200000002,725635.1256,26.570526587499938,0.0,41.90191281508383,41.90191281508383,41.90191281508383,406.57052658749996,0.9346471894789905,0.0653528105210095,678215.569137043,1668.1375672495558,5.774515501911066e-05
CHN,Copper_ore,7,380.0,725635.1256,1909.5661200000002,725635.1256,95.31655865770308,0.0,149.8953653262309,149.8953653262309,149.8953653262309,475.31655865770307,0.7994672036529137,0.20053279634708632,580151.5436725311,1220.5582429336835,0.00020657126431453842
CHN,Copper_ore,8,380.0,725635.1256,1909.5661200000002,725635.1256,137.741125,0.0,216.54030835238504,216.54030835238504,216.54030835238504,517.741125,0.7339575352450513,0.26604246475494875,532642.977189962,1028.7824386945542,0.00029841486542335737
CHN,Copper_ore,9,380.0,725635.1256,1909.5661200000002,725635.1256,180.19699999999995,0.0,283.25247879043997,283.25247879043997,283.25247879043997,560.1969999999999,0.678332800782582,0.3216671992174181,492313.22012599255,878.821593343043,0.000390351112835434
CHN,Copper_ore,10,380.0,725635.1256,1909.5661200000002,725635.1256,230.574075,0.0,362.44043068731906,362.44043068731906,362.44043068731906,610.574075,0.622365107788109,0.3776348922118909,451746.8533118579,739.872313300983,0.0004994802730747507
CHN,Copper_ore,11,380.0,725635.1256,1909.5661200000002,725635.1256,254.25232155999996,1681.8553150955458,400.04515411063056,400.04515411063056,2081.9004692061762,634.2523215599999,0.5991306410441766,0.40086935895582343,435584.8080714001,686.7689612866384,0.0005513034581668693
CHN,Copper_ore,12,380.0,725635.1256,1909.5661200000002,725635.1256,280.74516088999997,377370.48880420305,527.7372664554216,527.7372664554216,377898.2260706585,660.74516089,0.575108260328617,0.42489173967138305,577884.5894110452,874.5952654918508,0.0007272763512089575
CHN,Copper_ore,13,380.0,725635.1256,1909.5661200000002,725635.1256,300.0672725500001,913111.7069222288,680.8346549354397,680.8346549354397,913792.5415771642,680.0672725500001,0.5587682503455003,0.44123174965449974,808656.1514620737,1189.08258653576,0.0009382603334871413
CHN,HEX,0,39.6,602316.0,15210.0,602316.0,0.0,0.0,0.0,0.0,0.0,39.6,1.0,0.0,602316.0,15210.0,0.0
CHN,HEX,1,42.0,687000.0,16357.142857142857,634200.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,687000.0,16357.142857142857,0.0
CHN,HEX,2,45.0,732000.0,16266.666666666666,666000.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,732000.0,16266.666666666666,0.0
CHN,HEX,3,48.0,766800.0,15975.0,700800.0,2.0,92376.59017934426,44758.27832,44758.27832,137134.86849934427,50.0,0.96,0.04,741613.3947399738,14832.267894799477,0.05837021168492436
CHN,HEX,4,51.0,805500.0,15794.117647058823,739500.0,2.4,90098.63547508654,53709.933983999974,53709.933983999974,143808.56945908652,53.4,0.9550561797752809,0.0449438202247191,775761.059301532,14527.360661077379,0.06667899935940406
CHN,HEX,5,54.0,843600.0,15622.222222222223,777600.0,8.831518999999993,272538.55542524473,197641.7926951839,197641.7926951839,470180.3481204286,62.83151899999999,0.859441262274751,0.1405587377252489,791112.6050900056,12591.01510963002,0.23428377512468454
CHN,HEX,6,58.0,911600.0,15717.241379310344,823600.0,15.737569999999993,420193.1189999999,352193.269070241,352193.269070241,772386.3880702408,73.73756999999999,0.7865732488879144,0.21342675111208567,881888.0910952529,11959.820361523345,0.38634628024379225
CHN,HEX,7,62.0,962200.0,15519.354838709678,874200.0,24.205678287499996,639029.90679,541702.242858153,541702.242858153,1180732.149648153,86.20567828749999,0.7192101637809413,0.2807898362190588,1023561.6065083038,11873.482429947106,0.5629830002682945
CHN,HEX,8,66.0,1012000.0,15333.333333333334,924000.0,27.9,725400.0000000001,624377.9825640002,624377.9825640002,1349777.9825640004,93.9,0.7028753993610223,0.2971246006389776,1112362.148173968,11846.242259573673,0.6169742910711464
CHN,HEX,9,70.0,1054000.0,15057.142857142857,966000.0,31.6,812120.0,707180.7974559999,707180.7974559999,1519300.797456,101.6,0.6889763779527559,0.31102362204724415,1198719.5393662364,11798.420663053508,0.6709495232030359
CHN,HEX,10,74.0,1101800.0,14889.18918918919,1013800.0,35.9,912340.0,805247.7875240002,805247.7875240002,1717587.7875240003,109.9,0.6733393994540491,0.3266606005459508,1302953.6084814523,11855.810814207936,0.7308475109130516
CHN,HEX,11,79.0,1184400.0,14992.405063291139,1074400.0,33.615534,843749.9034,754571.1793237114,754571.1793237114,1598321.0827237114,112.615534,0.7015018016963805,0.29849819830361946,1307954.6974329113,11614.33641501812,0.6370915056768924
CHN,HEX,12,84.0,1235600.0,14709.52380952381,1125600.0,31.782521000000003,788206.5208000003,715382.9393146225,715382.9393146225,1503589.460114623,115.782521,0.7254981086480229,0.27450189135197706,1309163.6136638592,11307.091971713582,0.578976156777778
CHN,HEX,13,90.0,1329000.0,14766.666666666666,1197000.0,26.935195000000036,659912.2775000009,611751.2822067371,611751.2822067371,1271663.559706738,116.93519500000004,0.769657073732164,0.23034292626783603,1315792.956561069,11252.326184268719,0.4603094674241814
CHN,HP,0,39.45,2130819.002858,54013.15596598225,2130819.002858,0.0,0.0,0.0,0.0,0.0,39.45,1.0,0.0,2130819.002858,54013.15596598225,0.0
CHN,HP,1,41.85,2178055.139914,52044.328313357226,2178055.139914,0.0,0.0,0.0,0.0,0.0,41.85,1.0,0.0,2178055.139914,52044.328313357226,0.0
CHN,HP,2,44.85,2234600.311234,49823.86424156076,2234600.311234,0.0,0.0,0.0,0.0,0.0,44.85,1.0,0.0,2234600.311234,49823.86424156076,0.0
CHN,HP,3,50.0,2342419.522,46848.390439999996,2342419.522,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,2342419.522,46848.390439999996,0.0
CHN,HP,4,53.4,2657044.0494959997,49757.37920404494,2485684.0494959997,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,2657044.0494959997,49757.37920404494,0.0
CHN,HP,5,62.83151899999999,3387488.3321502777,53913.83792822641,2912139.7745502777,0.0,0.0,0.0,0.0,0.0,62.83151899999999,1.0,0.0,3387488.3321502777,53913.83792822641,0.0
CHN,HP,6,73.73756999999999,3945161.38385683,53502.73115667943,3395496.41345683,0.0,0.0,0.0,0.0,0.0,73.73756999999999,1.0,0.0,3945161.38385683,53502.73115667943,0.0
CHN,HP,7,86.20567828749999,4572163.68613158,53037.84828283815,3943771.02844158,0.0,0.0,0.0,0.0,0.0,86.20567828749999,1.0,0.0,4572163.68613158,53037.84828283815,0.0
CHN,HP,8,93.9,4664787.676626001,49678.2500173163,4276993.862316,0.0,0.0,0.0,0.0,0.0,93.9,1.0,0.0,4664787.676626001,49678.2500173163,0.0
CHN,HP,9,101.6,4985316.468703999,49068.075479370076,4597236.468704,0.0,0.0,0.0,0.0,0.0,101.6,1.0,0.0,4985316.468703999,49068.075479370076,0.0
CHN,HP,10,109.9,5369138.109356001,48854.7598667516,4950818.109356,0.0,0.0,0.0,0.0,0.0,109.9,1.0,0.0,5369138.109356001,48854.7598667516,0.0
CHN,HP,11,112.615534,5176226.798641095,45963.701585263494,5039363.885041095,0.0,0.0,0.0,0.0,0.0,112.615534,1.0,0.0,5176226.798641095,45963.701585263494,0.0
CHN,HP,12,115.782521,5317541.096435499,45926.97628716772,5157924.9516354995,0.0,0.0,0.0,0.0,0.0,115.782521,1.0,0.0,5317541.096435499,45926.97628716772,0.0
CHN,HP,13,116.93519500000004,5232288.934137539,44745.202110772014,5174194.164537537,0.0,0.0,0.0,0.0,0.0,116.93519500000004,1.0,0.0,5232288.934137539,44745.202110772014,0.0
CHN,Iron,0,1748.4685484120005,38891.04422643696,22.24291896,38891.04422643696,0.0,0.0,0.0,0.0,0.0,1748.4685484120005,1.0,0.0,38891.04422643696,22.24291896,0.0
CHN,Iron,1,1831.570813284,40739.4811693773,22.242918959999997,40739.4811693773,0.0,0.0,0.0,0.0,0.0,1831.570813284,1.0,0.0,40739.4811693773,22.242918959999997,0.0
CHN,Iron,2,2011.4387003480003,44740.268004848294,22.24291896,44740.268004848294,0.0,0.0,0.0,0.0,0.0,2011.4387003480003,1.0,0.0,44740.268004848294,22.24291896,0.0
CHN,Iron,3,2265.5660000000003,50392.80093653137,22.24291896,50392.80093653137,0.0,0.0,0.0,0.0,0.0,2265.5660000000003,1.0,0.0,50392.80093653137,22.24291896,0.0
CHN,Iron,4,2460.52685362,54729.29940397345,22.24291896,54729.29940397345,0.0,0.0,0.0,0.0,0.0,2460.52685362,1.0,0.0,54729.29940397345,22.24291896,0.0
CHN,Iron,5,2767.5284756280007,61557.91160288595,22.242918959999997,61557.91160288595,0.0,0.0,0.0,0.0,0.0,2767.5284756280007,1.0,0.0,61557.91160288595,22.242918959999997,0.0
CHN,Iron,6,3099.03775212,68931.64557438572,22.24291896,68931.64557438572,0.0,0.0,0.0,0.0,0.0,3099.03775212,1.0,0.0,68931.64557438572,22.24291896,0.0
CHN,Iron,7,3489.06445161795,77606.9778435549,22.242918959999997,77606.9778435549,0.0,0.0,0.0,0.0,0.0,3489.06445161795,1.0,0.0,77606.9778435549,22.242918959999997,0.0
CHN,Iron,8,3826.781879392001,85118.79922091277,22.24291896,85118.79922091277,0.0,0.0,0.0,0.0,0.0,3826.781879392001,1.0,0.0,85118.79922091277,22.24291896,0.0
CHN,Iron,9,4210.795033568001,93660.37268882353,22.24291896,93660.37268882353,0.0,0.0,0.0,0.0,0.0,4210.795033568001,1.0,0.0,93660.37268882353,22.24291896,0.0
CHN,Iron,10,4761.886796008001,105918.2621003,22.242918959999997,105918.2621003,0.0,0.0,0.0,0.0,0.0,4761.886796008001,1.0,0.0,105918.2621003,22.242918959999997,0.0
CHN,Iron,11,4947.496538336,110046.7645570882,22.24291896,110046.7645570882,0.0,0.0,0.0,0.0,0.0,4947.496538336,1.0,0.0,110046.7645570882,22.24291896,0.0
CHN,Iron,12,5197.634738336001,115610.56826848848,22.24291896,115610.56826848848,0.0,0.0,0.0,0.0,0.0,5197.634738336001,1.0,0.0,115610.56826848848,22.24291896,0.0
CHN,Iron,13,5488.727458336,122085.32004929445,22.24291896,122085.32004929445,0.0,0.0,0.0,0.0,0.0,5488.727458336,1.0,0.0,122085.32004929445,22.24291896,0.0
CHN,Nickel,0,22.0,115125.91728,5232.9962399999995,115125.91728,3.520000000000003,13925.130067200016,9.051333772800009,9.051333772800009,13934.181400972817,25.520000000000003,0.8620689655172413,0.13793103448275873,101168.43646909969,3964.2804259051595,7.862116530013032e-05
CHN,Nickel,0,0.0,0.0,,0.0,3.520000000000003,13925.130067200016,9.051333772800009,9.051333772800009,13934.181400972817,3.520000000000003,0.0,1.0,13934.181400972817,3958.574261640001,
CHN,Nickel,1,22.0,115125.91728,5232.9962399999995,115125.91728,6.4,25318.418304000006,16.456970495999997,16.456970495999997,25334.875274496007,28.4,0.7746478873239437,0.22535211267605637,94891.31626467517,3341.2435304463093,0.00014294757327296405
CHN,Nickel,1,0.0,0.0,,0.0,6.4,25318.418304000006,16.456970495999997,16.456970495999997,25334.875274496007,6.4,0.0,1.0,25334.875274496007,3958.574261640001,
CHN,Nickel,2,22.0,115125.91728,5232.9962399999995,115125.91728,10.0,39127.71384000001,25.697531832000006,25.697531832000006,39153.41137183201,32.0,0.6875,0.3125,91384.5091836975,2855.765911990547,0.00022321239594991053
CHN,Nickel,2,0.0,0.0,,0.0,10.0,39127.71384000001,25.697531832000006,25.697531832000006,39153.41137183201,10.0,0.0,1.0,39153.41137183201,3915.3411371832008,
CHN,Nickel,3,22.0,115125.91728,5232.9962399999995,115125.91728,13.599999999999994,53193.15983519997,36.45148741199999,36.45148741199999,53229.61132261197,35.599999999999994,0.6179775280898877,0.38202247191011224,91480.137476054,2569.6667830352253,0.0003166227750728415
CHN,Nickel,3,0.0,0.0,,0.0,13.599999999999994,53193.15983519997,36.45148741199999,36.45148741199999,53229.61132261197,13.599999999999994,0.0,1.0,53229.61132261197,3913.9420090155877,
CHN,Nickel,4,22.0,115125.91728,5232.9962399999995,115125.91728,17.199999999999996,68252.67205919998,47.64572672399999,47.64572672399999,68300.31778592398,39.199999999999996,0.5612244897959184,0.43877551020408156,94579.9909713748,2412.754871718745,0.00041385752096219906
CHN,Nickel,4,0.0,0.0,,0.0,17.199999999999996,68252.67205919998,47.64572672399999,47.64572672399999,68300.31778592398,17.199999999999996,0.0,1.0,68300.31778592398,3970.9487084839534,
CHN,Nickel,5,22.0,115125.91728,5232.9962399999995,115125.91728,20.799999999999997,83312.18428319998,58.839966036,58.839966036,83371.02424923598,42.8,0.5140186915887851,0.4859813084112149,99693.63281645114,2329.290486365681,0.0005110922668515567
CHN,Nickel,5,0.0,0.0,,0.0,20.799999999999997,83312.18428319998,58.839966036,58.839966036,83371.02424923598,20.799999999999997,0.0,1.0,83371.02424923598,4008.2223196748073,
CHN,Nickel,6,22.0,115125.91728,5232.9962399999995,115125.91728,25.599999999999994,104285.37663359998,74.37150332639997,74.37150332639997,104359.74813692638,47.599999999999994,0.4621848739495799,0.5378151260504201,109335.70866523773,2296.968669437768,0.0006460013964146717
CHN,Nickel,6,0.0,0.0,,0.0,25.599999999999994,104285.37663359998,74.37150332639997,74.37150332639997,104359.74813692638,25.599999999999994,0.0,1.0,104359.74813692638,4076.552661598688,
CHN,Nickel,7,22.0,115125.91728,5232.9962399999995,115125.91728,30.399999999999988,124942.64322676188,90.6659469008605,90.6659469008605,125033.30917366274,52.39999999999999,0.4198473282442749,0.580152671755725,120873.71715723944,2306.750327428234,0.0007875372378606121
CHN,Nickel,7,0.0,0.0,,0.0,30.399999999999988,124942.64322676188,90.6659469008605,90.6659469008605,125033.30917366274,30.399999999999988,0.0,1.0,125033.30917366274,4112.937801765223,
CHN,Nickel,8,22.0,115125.91728,5232.9962399999995,115125.91728,35.19999999999999,146516.09411519996,109.13036479199997,109.13036479199997,146625.22447999197,57.19999999999999,0.3846153846153847,0.6153846153846153,134510.1063261489,2351.575285422184,0.0009479217831253572
CHN,Nickel,8,0.0,0.0,,0.0,35.19999999999999,146516.09411519996,109.13036479199997,109.13036479199997,146625.22447999197,35.19999999999999,0.0,1.0,146625.22447999197,4165.489331817955,
CHN,Nickel,9,22.0,115125.91728,5232.9962399999995,115125.91728,40.0,166595.44374719998,124.05601720800001,124.05601720800001,166719.49976440798,62.0,0.3548387096774194,0.6451612903225806,148412.09952800514,2393.7435407742764,0.0010775681109778344
CHN,Nickel,9,0.0,0.0,,0.0,40.0,166595.44374719998,124.05601720800001,124.05601720800001,166719.49976440798,40.0,0.0,1.0,166719.49976440798,4167.9874941102,
CHN,Nickel,10,22.0,115125.91728,5232.9962399999995,115125.91728,44.8,186674.79337919998,138.981669624,138.981669624,186813.77504882397,66.8,0.32934131736526945,0.6706586826347305,163204.0015321454,2443.173675630919,0.0012072144388303111
CHN,Nickel,10,0.0,0.0,,0.0,44.8,186674.79337919998,138.981669624,138.981669624,186813.77504882397,44.8,0.0,1.0,186813.77504882397,4169.95033591125,
CHN,Nickel,11,22.0,115125.91728,5232.9962399999995,115125.91728,50.8,211773.98041919997,157.638735144,157.638735144,211931.61915434396,72.8,0.30219780219780223,0.6978021978021978,182677.14880770157,2509.3014946112853,0.001369272348645907
CHN,Nickel,11,0.0,0.0,,0.0,50.8,211773.98041919997,157.638735144,157.638735144,211931.61915434396,50.8,0.0,1.0,211931.61915434396,4171.8822668177945,
CHN,Nickel,12,22.0,115125.91728,5232.9962399999995,115125.91728,56.8,237605.63731200004,176.62022025599998,176.62022025599998,237782.25753225604,78.8,0.27918781725888325,0.7208121827411167,203538.10162426578,2582.970832795251,0.001534148212920975
CHN,Nickel,12,0.0,0.0,,0.0,56.8,237605.63731200004,176.62022025599998,176.62022025599998,237782.25753225604,56.8,0.0,1.0,237782.25753225604,4186.307350920001,
CHN,Nickel,13,22.0,115125.91728,5232.9962399999995,115125.91728,64.0,267724.66176,199.00869887999997,199.00869887999997,267923.67045887996,86.0,0.2558139534883721,0.7441860465116279,228835.8731340502,2660.8822457447695,0.00172861770469969
CHN,Nickel,13,0.0,0.0,,0.0,64.0,267724.66176,199.00869887999997,199.00869887999997,267923.67045887996,64.0,0.0,1.0,267923.67045887996,4186.307350919999,
CHN,Refrigerant,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Refrigerant,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Steel,0,837.6390000000001,401061.55139069975,478.79999783999995,401061.55139069975,0.0,0.0,0.0,0.0,0.0,837.6390000000001,1.0,0.0,401061.55139069975,478.79999783999995,0.0
CHN,Steel,1,865.167,414241.95773123926,478.79999783999995,414241.95773123926,0.0,0.0,0.0,0.0,0.0,865.167,1.0,0.0,414241.95773123926,478.79999783999995,0.0
CHN,Steel,2,899.5770000000002,430717.46565691376,478.79999783999995,430717.46565691376,0.0,0.0,0.0,0.0,0.0,899.5770000000002,1.0,0.0,430717.46565691376,478.79999783999995,0.0
CHN,Steel,3,958.6475,459000.4209293213,478.7999978399999,459000.4209293213,0.0,0.0,0.0,0.0,0.0,958.6475,1.0,0.0,459000.4209293213,478.7999978399999,0.0
CHN,Steel,4,997.6455,477672.6632450858,478.7999978400001,477672.6632450858,0.0,0.0,0.0,0.0,0.0,997.6455,1.0,0.0,477672.6632450858,478.7999978400001,0.0
CHN,Steel,5,1173.8498537175,562039.3074244234,478.79999784000006,562039.3074244234,0.0,0.0,0.0,0.0,0.0,1173.8498537175,1.0,0.0,562039.3074244234,478.79999784000006,0.0
CHN,Steel,6,1377.602151525,659595.9071745492,478.7999978399999,659595.9071745492,0.0,0.0,0.0,0.0,0.0,1377.602151525,1.0,0.0,659595.9071745492,478.7999978399999,0.0
CHN,Steel,7,1610.5375846062184,771125.3920306962,478.79999784,771125.3920306962,0.0,0.0,0.0,0.0,0.0,1610.5375846062184,1.0,0.0,771125.3920306962,478.79999784,0.0
