technology,carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Bauxite_mining,Bauxite,ROE,7,176.04,176.04,176.04,176.04,176.04,309.84
Bauxite_mining,Bauxite,ROE,8,176.04,176.04,176.04,176.04,176.04,309.84
Bauxite_mining,Bauxite,ROE,9,176.04,176.04,176.04,176.04,176.04,309.8
Bauxite_mining,Bauxite,ROE,10,179.04,179.04,179.04,179.04,179.04,449.2641705599997
Bauxite_mining,Bauxite,ROE,11,179.04,179.04,179.04,179.04,179.04,531.32
Bauxite_mining,Bauxite,ROE,12,179.04,179.04,179.04,179.04,179.04,531.32
Bauxite_mining,Bauxite,ROE,13,179.04,179.04,179.04,179.04,179.04,531.32
Bauxite_mining,Bauxite,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,Bauxite,ROW,10,266.46417055999996,266.46417055999996,266.4641705599995,266.46417055999996,266.46417055999996,0.0
Bauxite_mining,Bauxite,ROW,11,749.6998340799998,749.6998340800008,749.6998340800008,749.6998340800008,749.6998340799998,0.0
Bauxite_mining,Bauxite,ROW,12,1216.6,1299.1953921600004,1299.1953921600004,1299.1953921600004,1299.1953921600004,0.0
Bauxite_mining,Bauxite,ROW,13,1602.8240000000003,1925.1022174400002,1925.1022174400002,1925.1022174399993,1925.1022174400011,0.0
Bauxite_mining,Bauxite,USA,0,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,1,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,2,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,3,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,4,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,5,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,6,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,7,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,8,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,9,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,10,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,11,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,12,3.84,3.84,3.84,3.84,3.84,3.84
Bauxite_mining,Bauxite,USA,13,3.84,3.84,3.84,3.84,3.84,3.84
Compressor_manufacturing,Compressor,AUS,0,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,1,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,2,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,3,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,4,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,5,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,6,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,7,1.3,1.3,1.3,1.3,1.3,0.0
Compressor_manufacturing,Compressor,AUS,8,1.3,1.3,1.3,1.3,1.3,1.3
Compressor_manufacturing,Compressor,AUS,9,1.3,1.3,1.3,1.3,1.3,1.3
Compressor_manufacturing,Compressor,AUS,10,1.3,1.3,1.3,1.3,1.3,1.3
Compressor_manufacturing,Compressor,AUS,11,2.45,2.45,1.3,2.45,2.45,1.3
Compressor_manufacturing,Compressor,AUS,12,2.59,2.59,2.59,2.59,2.59,1.3
Compressor_manufacturing,Compressor,AUS,13,2.74,2.74,2.74,2.74,2.74,1.3
Compressor_manufacturing,Compressor,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,Compressor,BRA,0,0.0,0.0,0.0,0.0,0.0,15.2
Compressor_manufacturing,Compressor,BRA,1,0.0,0.0,0.0,0.0,0.0,15.2
Compressor_manufacturing,Compressor,BRA,2,0.0,0.0,0.0,0.0,0.0,15.2
Compressor_manufacturing,Compressor,BRA,3,0.03833799999998888,0.03833799999999066,0.0,0.03833799999999066,0.03833799999999066,15.2
Compressor_manufacturing,Compressor,BRA,4,1.5,1.5,1.5,1.5,1.5,15.2
Compressor_manufacturing,Compressor,BRA,5,3.743679,3.743679,3.4266289999999984,3.743679,3.743679,15.2
Compressor_manufacturing,Compressor,BRA,6,8.986778999999999,8.986778999999999,7.760328000000001,8.986778999999999,8.986778999999999,15.2
Compressor_manufacturing,Compressor,BRA,7,13.465803000000001,13.465803000000001,13.430490999999996,13.465803000000001,13.465803000000001,15.2
Compressor_manufacturing,Compressor,BRA,8,15.2,15.2,15.1,15.2,15.2,15.2
Compressor_manufacturing,Compressor,BRA,9,15.2,15.2,15.2,15.2,15.2,15.2
Compressor_manufacturing,Compressor,BRA,10,15.2,15.2,15.2,15.2,15.2,15.2
Compressor_manufacturing,Compressor,BRA,11,15.2,15.2,15.2,15.2,15.2,15.2
Compressor_manufacturing,Compressor,BRA,12,15.2,15.2,15.2,15.2,15.2,15.2
Compressor_manufacturing,Compressor,BRA,13,15.2,15.2,15.2,15.2,15.2,15.2
Compressor_manufacturing,Compressor,CHN,0,53.4,53.4,53.4,53.4,53.4,41.00298901098901
Compressor_manufacturing,Compressor,CHN,1,53.4,53.4,53.4,53.4,53.4,47.603880010989016
Compressor_manufacturing,Compressor,CHN,2,53.4,53.4,53.4,53.4,53.4,52.30674801098901
Compressor_manufacturing,Compressor,CHN,3,53.4,53.4,53.4,53.4,53.4,53.4
Compressor_manufacturing,Compressor,CHN,4,53.4,53.4,53.4,53.4,53.4,53.4
Compressor_manufacturing,Compressor,CHN,5,61.0231,61.0231,57.667314582417575,61.0231,61.0231,53.4
Compressor_manufacturing,Compressor,CHN,6,70.160889,70.160889,66.93615158241758,70.160889,70.160889,53.4
Compressor_manufacturing,Compressor,CHN,7,81.75871158241758,81.75871158241758,77.32380458241758,81.75871158241758,81.75871158241758,53.4
Compressor_manufacturing,Compressor,CHN,8,93.9,93.9,88.81473700000001,93.9,93.9,60.60905000000001
Compressor_manufacturing,Compressor,CHN,9,101.6,101.6,100.12437740000001,101.6,101.6,83.86039500000001
Compressor_manufacturing,Compressor,CHN,10,113.14,113.14,109.9,113.14,113.14,110.20446600000004
Compressor_manufacturing,Compressor,CHN,11,121.97,121.97,121.97,121.97,121.97,121.97
Compressor_manufacturing,Compressor,CHN,12,131.48,131.48,131.48,131.48,131.48,131.48
Compressor_manufacturing,Compressor,CHN,13,141.74,141.74,141.74,141.74,141.74,141.74
Compressor_manufacturing,Compressor,CZE,0,1.92,1.92,1.92,1.92,1.92,0.9199999999999946
Compressor_manufacturing,Compressor,CZE,1,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,2,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,3,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,4,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,5,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,6,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,7,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,8,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,9,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,10,1.92,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,11,5.59766300000002,1.92,1.92,1.92,1.92,1.92
Compressor_manufacturing,Compressor,CZE,12,8.17,1.92,3.1310600000000015,1.92,6.040594385085438,1.92
Compressor_manufacturing,Compressor,CZE,13,8.87,1.92,3.1310600000000015,1.92,8.509597258683272,1.92
Compressor_manufacturing,Compressor,DEU,0,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,1,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,2,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,3,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,4,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,5,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,6,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,7,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,8,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,9,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,10,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,11,5.73,5.73,5.73,5.73,5.73,5.73
Compressor_manufacturing,Compressor,DEU,12,5.73,5.73,5.73,5.73,5.73,5.729999999999997
Compressor_manufacturing,Compressor,DEU,13,5.73,5.73,5.729999999999997,5.73,5.729999999999997,5.729999999999997
Compressor_manufacturing,Compressor,ITA,0,1.18,1.18,1.18,1.18,1.18,0.0
Compressor_manufacturing,Compressor,ITA,1,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,2,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,3,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,4,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,5,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,6,1.18,1.18,1.18,1.18,1.18,1.18
Compressor_manufacturing,Compressor,ITA,7,1.1799999999999997,1.1799999999999997,1.18,1.1799999999999997,1.1799999999999997,1.1799999999999997
Compressor_manufacturing,Compressor,ITA,8,1.1799999999999988,1.1799999999999988,1.7899515999999984,1.1799999999999988,1.1799999999999988,1.1799999999999988
Compressor_manufacturing,Compressor,ITA,9,1.1799999999999988,1.1799999999999988,1.7899515999999984,1.1799999999999988,1.1799999999999988,1.1799999999999988
Compressor_manufacturing,Compressor,ITA,10,1.1799999999999988,1.1799999999999988,1.7899515999999984,1.1799999999999988,1.1799999999999988,1.1799999999999988
Compressor_manufacturing,Compressor,ITA,11,7.040000000000001,4.8176630000000165,5.576594399999998,4.8176630000000165,5.623199274195702,1.1799999999999988
Compressor_manufacturing,Compressor,ITA,12,7.9,8.28,8.28,8.28,8.28,1.179999999999998
Compressor_manufacturing,Compressor,ITA,13,8.4,9.74,9.74,9.74,9.74,1.18
Compressor_manufacturing,Compressor,JPN,0,7.7,7.7,7.7,7.7,7.7,5.968
Compressor_manufacturing,Compressor,JPN,1,7.7,7.7,7.7,7.7,7.7,6.39867
Compressor_manufacturing,Compressor,JPN,2,7.7,7.7,7.7,7.7,7.7,9.14
Compressor_manufacturing,Compressor,JPN,3,9.14,9.14,9.14,9.14,9.14,9.14
Compressor_manufacturing,Compressor,JPN,4,9.14,9.14,9.14,9.14,9.14,9.14
Compressor_manufacturing,Compressor,JPN,5,9.14,9.14,9.14,9.14,9.14,9.14
Compressor_manufacturing,Compressor,JPN,6,9.14,9.14,9.14,9.14,9.14,14.2
Compressor_manufacturing,Compressor,JPN,7,9.719754,9.719754,9.719754,9.719754,9.719754,20.74819600000001
Compressor_manufacturing,Compressor,JPN,8,13.0,13.0,13.0,13.0,13.0,32.8
Compressor_manufacturing,Compressor,JPN,9,17.8,17.8,14.0,17.8,17.8,32.8
Compressor_manufacturing,Compressor,JPN,10,29.86446600000002,29.864466000000014,19.1,29.864466000000014,29.864465999999997,32.8
Compressor_manufacturing,Compressor,JPN,11,32.8,32.8,24.427366600000006,32.8,32.8,32.8
Compressor_manufacturing,Compressor,JPN,12,32.8,32.8,32.8,32.8,32.8,32.8
Compressor_manufacturing,Compressor,JPN,13,32.8,32.8,32.8,32.8,32.8,32.8
Compressor_manufacturing,Compressor,KOR,0,8.309311000000005,8.309311000000005,8.309311000000005,8.309311000000005,8.309311000000005,3.629010989010989
Compressor_manufacturing,Compressor,KOR,1,12.911561000000003,12.911561000000003,12.921561,12.911561000000003,12.911561000000003,3.629010989010989
Compressor_manufacturing,Compressor,KOR,2,23.17575900000001,23.17575900000001,23.185759,23.17575900000001,23.17575900000001,3.629010989010989
Compressor_manufacturing,Compressor,KOR,3,30.680000000000003,30.680000000000003,30.728338,30.680000000000003,30.680000000000003,11.398337999999992
Compressor_manufacturing,Compressor,KOR,4,42.047352999999994,42.047352999999994,42.05735299999999,42.047352999999994,42.047353,18.72901098901099
Compressor_manufacturing,Compressor,KOR,5,44.0,44.0,44.0,44.0,44.0,24.329010989010985
Compressor_manufacturing,Compressor,KOR,6,44.0,44.0,44.0,44.0,44.0,32.330698
Compressor_manufacturing,Compressor,KOR,7,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,8,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,9,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,10,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,11,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,12,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,KOR,13,44.0,44.0,44.0,44.0,44.0,44.0
Compressor_manufacturing,Compressor,ROE,0,14.0,14.0,14.0,14.0,14.0,18.65
Compressor_manufacturing,Compressor,ROE,1,16.17,16.17,16.17,16.17,16.17,18.65
Compressor_manufacturing,Compressor,ROE,2,16.17,16.17,16.17,16.17,16.17,18.65
Compressor_manufacturing,Compressor,ROE,3,18.65,18.65,18.65,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,4,18.65,18.65,18.65,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,5,18.65,18.65,18.65,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,6,18.65,18.65,18.65,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,7,18.65,18.65,19.981924399999997,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,8,18.65,18.65,24.27,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,9,18.65,18.65,30.000691599999993,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,10,18.65,18.65,36.70560040000001,18.65,18.65,18.65
Compressor_manufacturing,Compressor,ROE,11,26.1,32.0,40.763702,32.0,31.19446372580431,18.65
Compressor_manufacturing,Compressor,ROE,12,27.6,52.891101000000006,51.680041000000024,52.891101000000006,48.770506614914595,18.65
Compressor_manufacturing,Compressor,ROE,13,29.2,79.75295899999999,78.541899,79.75295899999999,73.16336174131673,18.65
Compressor_manufacturing,Compressor,ROW,0,9.460688999999999,9.460688999999999,9.460688999999999,9.460688999999999,9.460688999999999,11.9
Compressor_manufacturing,Compressor,ROW,1,11.9,11.9,11.89,11.9,11.9,11.9
Compressor_manufacturing,Compressor,ROW,2,11.9,11.9,11.89,11.9,11.9,14.720000000000002
Compressor_manufacturing,Compressor,ROW,3,11.9,11.9,11.89,11.9,11.9,17.320000000000007
Compressor_manufacturing,Compressor,ROW,4,11.9,11.9,11.89,11.9,11.9,22.818342010989006
Compressor_manufacturing,Compressor,ROW,5,14.470000000000002,14.470000000000002,18.14283541758242,14.470000000000002,14.470000000000002,31.60776801098902
Compressor_manufacturing,Compressor,ROW,6,16.26303,16.26303,20.71421841758242,16.26303,16.26303,34.72
Compressor_manufacturing,Compressor,ROW,7,17.823927417582418,17.823927417582418,20.96222201758242,17.823927417582418,17.823927417582418,34.72
Compressor_manufacturing,Compressor,ROW,8,21.229049999999994,21.229049999999987,20.1843614,21.229049999999987,21.229049999999987,34.72
Compressor_manufacturing,Compressor,ROW,9,31.980395000000016,31.980395000000016,25.2953744,31.980395000000012,31.980395000000016,34.72
Compressor_manufacturing,Compressor,ROW,10,34.72,34.72,30.05891399999998,34.72,34.72,34.72
Compressor_manufacturing,Compressor,ROW,11,34.72,34.72,34.72,34.72,34.72,52.857662999999995
Compressor_manufacturing,Compressor,ROW,12,49.03000000000001,34.72,34.72,34.72,34.72,77.35110100000003
Compressor_manufacturing,Compressor,ROW,13,59.71999999999999,34.72,34.72,34.72,34.72,105.82295899999998
Compressor_manufacturing,Compressor,USA,0,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,1,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,2,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,3,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,4,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,5,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,6,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,7,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,8,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,9,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,10,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,11,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,12,8.0,8.0,8.0,8.0,8.0,8.0
Compressor_manufacturing,Compressor,USA,13,8.0,8.0,8.0,8.0,8.0,8.0
Copper_mining,Copper_ore,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,AUT,0,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,AUT,1,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,AUT,2,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,AUT,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,AUT,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,BRA,5,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_ore,BRA,6,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_ore,BRA,7,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,8,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,9,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,10,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,11,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,12,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,BRA,13,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_ore,CHN,0,75.22624999999994,75.22624999999988,75.22625,0.0,75.22624999999994,75.22624999999988
Copper_mining,Copper_ore,CHN,1,126.01649446374995,126.01649446374995,126.01649446374998,0.0,126.01649446374995,126.01649446374995
Copper_mining,Copper_ore,CHN,2,182.61071618625002,182.61071618625002,182.61071618624996,0.0,182.61071618625002,182.61071618624993
Copper_mining,Copper_ore,CHN,3,245.8125111474999,245.81251114749992,245.81251114749995,51.24751114749995,245.81251114749995,245.8125111474999
Copper_mining,Copper_ore,CHN,4,316.54849260374993,316.5484926037499,316.54849260374993,121.98349260375002,316.54849260374993,316.5484926037499
Copper_mining,Copper_ore,CHN,5,380.0,380.0,380.0,201.32319021124994,380.0,380.0
Copper_mining,Copper_ore,CHN,6,380.0,380.0,380.0,290.50213609750006,380.0,380.0
Copper_mining,Copper_ore,CHN,7,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,8,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,9,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,10,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,11,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,12,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CHN,13,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_ore,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_ore,DEU,0,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,DEU,1,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,DEU,2,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_ore,DEU,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,DEU,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_ore,ITA,0,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_ore,ITA,1,1.0,1.0,1.0,0.0,1.0,1.0
